78,4.390849610892885e-05
79,4.409113145105233e-05
80,4.427448431206899e-05
81,4.445855732682008e-05
82,4.464335313905223e-05
83,4.4828874401445095e-05
84,4.501512377563818e-05
85,4.5202103932257696e-05
86,4.5389817550944486e-05
87,4.557826732038063e-05
88,4.5767455938317494e-05
89,4.59573861116024e-05
90,4.614806055620683e-05
91,4.6339481997253814e-05
92,4.653165316904553e-05
93,4.6724576815090783e-05
94,4.6918255688133494e-05
95,4.71126925501799e-05
96,4.730789017252714e-05
97,4.7503851335790325e-05
98,4.7700578829931774e-05
99,4.789807545428854e-05
100,4.809634401760053e-05
101,4.829538733803917e-05
102,4.849520824323589e-05
103,4.8695809570310204e-05
104,4.8897194165898145e-05
105,4.909936488618152e-05
106,4.930232459691607e-05
107,4.9506076173460514e-05
108,4.971062250080475e-05
109,4.991596647359973e-05
110,5.012211099618575e-05
111,5.0329058982621825e-05
112,5.0536813356714234e-05
113,5.074537705204672e-05
114,5.095475301200897e-05
115,5.116494418982601e-05
116,5.137595354858805e-05
117,5.158778406127977e-05
118,5.1800438710809866e-05
119,5.201392049004044e-05
120,5.222823240181721e-05
121,5.244337745899917e-05
122,5.2659358684488346e-05
123,5.287617911125947e-05
124,5.30938417823907e-05
125,5.331234975109317e-05
126,5.353170608074168e-05
127,5.375191384490385e-05
128,5.397297612737202e-05
129,5.4194896022192616e-05
130,5.4417676633696526e-05
131,5.46413210765305e-05
132,5.486583247568704e-05
133,5.5091213966535684e-05
134,5.5317468694853015e-05
135,5.554459981685443e-05
136,5.577261049922456e-05
137,5.6001503919148605e-05
138,5.623128326434284e-05
139,5.646195173308652e-05
140,5.6693512534253056e-05
141,5.692596888734057e-05
142,5.715932402250441e-05
143,5.739358118058788e-05
144,5.762874361315439e-05
145,5.786481458251826e-05
146,5.81017973617774e-05
147,5.833969523484456e-05
148,5.857851149647976e-05
149,5.881824945232115e-05
150,5.905891241891849e-05
151,5.930050372376422e-05
152,5.954302670532646e-05
153,5.978648471308038e-05
154,6.003088110754141e-05
155,6.027621926029761e-05
156,6.052250255404132e-05
157,6.0769734382603124e-05
158,6.1017918150983474e-05
159,6.126705727538632e-05
160,6.151715518325079e-05
161,6.176821531328545e-05
162,6.202024111550056e-05
163,6.227323605124163e-05
164,6.25272035932217e-05
165,6.278214722555584e-05
166,6.303807044379374e-05
167,6.32949767549535e-05
168,6.355286967755444e-05
169,6.381175274165177e-05
170,6.40716294888697e-05
171,6.433250347243474e-05
172,6.459437825721065e-05
173,6.485725741973155e-05
174,6.512114454823627e-05
175,6.538604324270183e-05
176,6.56519571148789e-05
177,6.591888978832467e-05
178,6.618684489843852e-05
179,6.645582609249487e-05
180,6.672583702967926e-05
181,6.699688138112213e-05
182,6.726896282993388e-05
183,6.754208507123887e-05
184,6.781625181221128e-05
185,6.809146677210982e-05
186,6.836773368231189e-05
187,6.864505628634985e-05
188,6.892343833994573e-05
189,6.92028836110466e-05
190,6.948339587985922e-05
191,6.976497893888688e-05
192,7.004763659296382e-05
193,7.033137265929164e-05
194,7.06161909674738e-05
195,7.090209535955305e-05
196,7.11890896900463e-05
197,7.14771778259804e-05
198,7.176636364692907e-05
199,7.205665104504844e-05
200,7.234804392511357e-05
201,7.264054620455414e-05
202,7.293416181349189e-05
203,7.322889469477647e-05
204,7.352474880402227e-05
205,7.382172810964438e-05
206,7.411983659289653e-05
207,7.441907824790727e-05
208,7.471945708171714e-05
209,7.502097711431494e-05
210,7.532364237867614e-05
211,7.562745692079932e-05
212,7.593242479974314e-05
213,7.623855008766456e-05
214,7.654583686985577e-05
215,7.685428924478228e-05
216,7.716391132411926e-05
217,7.747470723279114e-05
218,7.778668110900816e-05
219,7.809983710430486e-05
220,7.841417938357735e-05
221,7.872971212512243e-05
222,7.904643952067534e-05
223,7.936436577544796e-05
224,7.96834951081669e-05
225,8.000383175111288e-05
226,8.032537995015848e-05
227,8.06481439648067e-05
228,8.097212806823067e-05
229,8.129733654731141e-05
230,8.162377370267781e-05
231,8.195144384874402e-05
232,8.228035131375049e-05
233,8.2610500439802e-05
234,8.294189558290737e-05
235,8.327454111301819e-05
236,8.360844141406939e-05
237,8.3943600884018e-05
238,8.428002393488343e-05
239,8.461771499278608e-05
240,8.495667849798874e-05
241,8.529691890493563e-05
242,8.563844068229218e-05
243,8.598124831298594e-05
244,8.632534629424646e-05
245,8.667073913764574e-05
246,8.701743136913789e-05
247,8.736542752910073e-05
248,8.771473217237607e-05
249,8.806534986831016e-05
250,8.841728520079408e-05
251,8.877054276830581e-05
252,8.912512718395056e-05
253,8.948104307550117e-05
254,8.983829508544056e-05
255,9.019688787100238e-05
256,9.055682610421248e-05
257,9.091811447192959e-05
258,9.128075767588845e-05
259,9.16447604327402e-05
260,9.201012747409502e-05
261,9.237686354656249e-05
262,9.274497341179558e-05
263,9.311446184653129e-05
264,9.348533364263331e-05
265,9.385759360713356e-05
266,9.423124656227583e-05
267,9.46062973455573e-05
268,9.498275080977073e-05
269,9.536061182304817e-05
270,9.573988526890297e-05
271,9.612057604627301e-05
272,9.650268906956246e-05
273,9.688622926868671e-05
274,9.7271201589114e-05
275,9.765761099190952e-05
276,9.804546245377769e-05
277,9.843476096710672e-05
278,9.882551154001158e-05
279,9.921771919637778e-05
280,9.961138897590438e-05
281,0.00010000652593414896
282,0.0001004031351425712
283,0.00010080122168857563
284,0.00010120079067555782
285,0.00010160184722294725
286,0.00010200439646625182
287,0.00010240844355710225
288,0.00010281399366329702
289,0.00010322105196884639
290,0.000103629623674018
291,0.00010403971399538011
292,0.0001044513281658485
293,0.00010486447143472999
294,0.00010527914906776855
295,0.00010569536634718906
296,0.00010611312857174466
297,0.00010653244105676117
298,0.0001069533091341814
299,0.00010737573815261341
300,0.00010779973347737407
301,0.00010822530049053617
302,0.00010865244459097287
303,0.00010908117119440588
304,0.00010951148573344965
305,0.00010994339365765925
306,0.00011037690043357472
307,0.0001108120115447696
308,0.00011124873249189669
309,0.00011168706879273369
310,0.00011212702598223194
311,0.00011256860961256164
312,0.00011301182525316017
313,0.00011345667849077719
314,0.00011390317492952419
315,0.00011435132019092041
316,0.00011480111991394054
317,0.0001152525797550616
318,0.00011570570538831195
319,0.0001161605025053179
320,0.0001166169768153521
321,0.00011707513404538007
322,0.00011753497994011084
323,0.00011799652026204284
324,0.0001184597607915127
325,0.00011892470732674412
326,0.00011939136568389597
327,0.00011985974169711135
328,0.00012032984121856449
329,0.00012080167011851211
330,0.00012127523428534044
331,0.00012175053962561517
332,0.00012222759206412926
333,0.00012270639754395401
334,0.00012318696202648724
335,0.00012366929149150267
336,0.00012415339193719928
337,0.000124639269380252
338,0.0001251269298558608
339,0.00012561637941779967
340,0.0001261076241384681
341,0.00012660067010894057
342,0.00012709552343901666
343,0.00012759219025727044
344,0.0001280906767111026
345,0.00012859098896678993
346,0.0001290931332095363
347,0.0001295971156435223
348,0.00013010294249195804
349,0.00013061061999713233
350,0.00013112015442046486
351,0.00013163155204255625
352,0.00013214481916324055
353,0.0001326599621016365
354,0.0001331769871961972
355,0.00013369590080476425
356,0.00013421670930461796
357,0.0001347394190925301
358,0.00013526403658481386
359,0.00013579056821737872
360,0.0001363190204457807
361,0.00013684939974527543
362,0.00013738171261086935
363,0.00013791596555737395
364,0.0001384521651194579
365,0.0001389903178516979
366,0.0001395304303286344
367,0.00014007250914482278
368,0.0001406165609148869
369,0.00014116259227357137
370,0.00014171060987579664
371,0.00014226062039671088
372,0.00014281263053174466
373,0.00014336664699666262
374,0.00014392267652761924
375,0.00014448072588121237
376,0.0001450408018345365
377,0.00014560291118523622
378,0.00014616706075156247
379,0.00014673325737242558
380,0.00014730150790744873
381,0.00014787181923702465
382,0.00014844419826236867
383,0.00014901865190557447
384,0.00014959518710966758
385,0.0001501738108386618
386,0.0001507545300776141
387,0.00015133735183267915
388,0.00015192228313116456
389,0.0001525093310215876
390,0.00015309850257372957
391,0.0001536898048786924
392,0.0001542832450489529
393,0.00015487883021842046
394,0.00015547656754249291
395,0.00015607646419811053
396,0.00015667852738381521
397,0.00015728276431980508
398,0.00015788918224799215
399,0.00015849778843205658
400,0.0001591085901575068
401,0.00015972159473173354
402,0.00016033680948406915
403,0.00016095424176584158
404,0.0001615738989504351
405,0.00016219578843334507
406,0.0001628199176322373
407,0.00016344629398700288
408,0.0001640749249598191
409,0.0001647058180352054
410,0.00016533898072008097
411,0.00016597442054382393
412,0.00016661214505832918
413,0.0001672521618380664
414,0.00016789447848013776
415,0.00016853910260433794
416,0.000169186041853212
417,0.00016983530389211418
418,0.00017048689640926558
419,0.00017114082711581588
420,0.0001717971037459005
421,0.00017245573405669871
422,0.00017311672582849633
423,0.00017378008686474235
424,0.00017444582499211056
425,0.00017511394806055594
426,0.00017578446394337892
427,0.00017645738053728236
428,0.00017713270576243277
429,0.0001778104475625189
430,0.00017849061390481485
431,0.00017917321278023817
432,0.00017985825220341172
433,0.00018054574021272263
434,0.00018123568487038574
435,0.00018192809426250268
436,0.00018262297649912238
437,0.00018332033971430438
438,0.00018402019206617827
439,0.0001847225417370064
440,0.00018542739693324352
441,0.00018613476588560092
442,0.00018684465684910622
443,0.0001875570781031668
444,0.00018827203795162973
445,0.00018898954472284637
446,0.0001897096067697331
447,0.00019043223246983457
448,0.0001911574302253844
449,0.00019188520846337057
450,0.00019261557563559712
451,0.00019334854021874434
452,0.00019408411071443683
453,0.0001948222956493027
454,0.00019556310357503852
455,0.00019630654306847142
456,0.00019705262273162432
457,0.00019780135119177867
458,0.00019855273710153858
459,0.00019930678913889267
460,0.00020006351600728142
461,0.00020082292643565947
462,0.0002015850291785605
463,0.0002023498330161589
464,0.00020311734675433933
465,0.00020388757922475774
466,0.00020466053928490559
467,0.000205436235818178
468,0.0002062146777339363
469,0.00020699587396757392
470,0.0002077798334805805
471,0.00020856656526060951
472,0.00020935607832154207
473,0.0002101483817035539
474,0.0002109434844731782
475,0.0002117413957233759
476,0.00021254212457359853
477,0.00021334568016985456
478,0.00021415207168477731
479,0.00021496130831769034
480,0.00021577339929467452
481,0.00021658835386863237
482,0.0002174061813193586
483,0.0002182268909536045
484,0.00021905049210514625
485,0.00021987699413484983
486,0.00022070640643074202
487,0.0002215387384080743
488,0.00022237399950939327
489,0.0002232121992046051
490,0.000224053346991047
491,0.00022489745239355306
492,0.00022574452496452096
493,0.00022659457428398424
494,0.00022744760995967663
495,0.00022830364162710354
496,0.00022916267894960732
497,0.00023002473161843937
498,0.00023088980935282734
499,0.00023175792190004445
500,0.00023262907903547677
501,0.0002335032905626963
502,0.0002343805663135271
503,0.00023526091614811665
504,0.0002361443499550032
505,0.0002370308776511878
506,0.00023792050918220456
507,0.00023881325452218712
508,0.00023970912367394284
509,0.00024060812666902147
510,0.0002415102735677855
511,0.00024241557445947904
512,0.00024332403946230216
513,0.0002442356787234788
514,0.00024515050241932985
515,0.00024606852075534044
516,0.0002469897439662356
517,0.00024791418231604953
518,0.00024884184609819734
519,0.00024977274563554473
520,0.00025070689128048367
521,0.0002516442934150015
522,0.0002525849624507522
523,0.0002535289088291315
524,0.0002544761430213461
525,0.00025542667552848916
526,0.00025638051688160827
527,0.00025733767764178324
528,0.0002582981684001955
529,0.0002592619997782028
530,0.00026022918242740993
531,0.0002611997270297451
532,0.0002621736442975313
533,0.00026315094497355825
534,0.00026413163983116024
535,0.0002651157396742861
536,0.00026610325533757504
537,0.00026709419768642853
538,0.000268088577617087
539,0.00026908640605670283
540,0.0002700876939634149
541,0.0002710924523264219
542,0.0002721006921660587
543,0.00027311242453387073
544,0.0002741276605126896
545,0.00027514641121670455
546,0.0002761686877915424
547,0.00027719450141434096
548,0.0002782238632938225
549,0.00027925678467037243
550,0.0002802932768161142
551,0.00028133335103498367
552,0.00028237701866280556
553,0.00028342429106737165
554,0.0002844751796485147
555,0.00028552969583818614
556,0.00028658785110053113
557,0.00028764965693196673
558,0.0002887151248612588
559,0.0002897842664495983
560,0.0002908570932906765
561,0.0002919336170107665
562,0.0002930138492687971
563,0.0002940978017564307
564,0.0002951854861981428
565,0.0002962769143512971
566,0.00029737209800622733
567,0.000298471048986309
568,0.0002995737791480439
569,0.0003006803003811356
570,0.00030179062460856747
571,0.00030290476378668136
572,0.00030402272990525775
573,0.0003051445349875931
574,0.0003062701910905802
575,0.00030739971030478464
576,0.0003085331047545272
577,0.0003096703865979626
578,0.00031081156802715594
579,0.00031195666126816664
580,0.000313105678581126
581,0.0003142586322603176
582,0.00031541553463425596
583,0.0003165763980657694
584,0.0003177412349520783
585,0.0003189100577248778
586,0.000320082878850414
587,0.0003212597108295698
588,0.00032244056619794433
589,0.0003236254575259302
590,0.0003248143974188002
591,0.0003260073985167861
592,0.00032720447349516023
593,0.0003284056350643145
594,0.0003296108959698477
595,0.00033082026899264257
596,0.00033203376694895115
597,0.0003332514026904725
598,0.0003344731891044398
599,0.0003356991391137004
600,0.0003369292656767995
601,0.00033816358178805913
602,0.0003394021004776661
603,0.00034064483481175377
604,0.00034189179789248086
605,0.0003431430028581207
606,0.00034439846288314023
607,0.000345658191178287
608,0.00034692220099066795
609,0.0003481905056038389
610,0.00034946311833788506
611,0.00035074005254950624
612,0.0003520213216320982
613,0.00035330693901584247
614,0.0003545969181677869
615,0.0003558912725919315
616,0.0003571900158293111
617,0.0003584931614580842
618,0.00035980072309361566
619,0.0003611127143885609
620,0.00036242914903295324
621,0.0003637500407542893
622,0.00036507540331761343
623,0.00036640525052560237
624,0.00036773959621865475
625,0.00036907845427497447
626,0.0003704218386106574
627,0.0003717697631797769
628,0.00037312224197447207
629,0.00037447928902503366
630,0.0003758409183999886
631,0.0003772071442061905
632,0.00037857798058890484
633,0.000379953441731896
634,0.0003813335418575127
635,0.00038271829522678046
636,0.00038410771613948415
637,0.00038550181893425955
638,0.00038690061798867567
639,0.0003883041277193301
640,0.00038971236258193134
641,0.00039112533707139156
642,0.0003925430657219078
643,0.0003939655631070594
644,0.0003953928438398921
645,0.000396824922573005
646,0.0003982618139986439
647,0.0003997035328487873
648,0.0004011500938952384
649,0.0004026015119497092
650,0.0004040578018639165
651,0.00040551897852966756
652,0.0004069850568789527
653,0.00040845605188402997
654,0.0004099319785575213
655,0.00041141285195249965
656,0.0004128986871625809
657,0.0004143894993220109
658,0.00041588530360576
659,0.0004173861152296141
660,0.00041889194945025985
661,0.0004204028215653833
662,0.00042191874691375586
663,0.0004234397408753292
664,0.000424965818871321
665,0.00042649699636431446
666,0.00042803328885834417
667,0.000429574711898991
668,0.00043112128107347046
669,0.0004326730120107305
670,0.0004342299203815398
671,0.0004357920218985814
672,0.00043735933231654295
673,0.0004389318674322152
674,0.00044050964308458066
675,0.00044209267515490393
676,0.00044368097956683195
677,0.00044527457228648324
678,0.0004468734693225415
679,0.00044847768672634666
680,0.00045008724059199587
681,0.00045170214705643073
682,0.0004533224222995338
683,0.00045494808254422156
684,0.00045657914405654044
685,0.0004582156231457621
686,0.0004598575361644727
687,0.00046150489950867415
688,0.0004631577296178758
689,0.00046481604297518917
690,0.00046647985610742253
691,0.0004681491855851795
692,0.00046982404802295067
693,0.00047150446007921277
694,0.0004731904384565191
695,0.0004748819999016013
696,0.00047657916120546275
697,0.0004782819392034739
698,0.0004799903507754679
699,0.0004817044128458404
700,0.00048342414238364446
701,0.0004851495564026839
702,0.0004868806719616165
703,0.0004886175061640455
704,0.0004903600761586204
705,0.0004921083991391296
706,0.0004938624923446039
707,0.0004956223730594089
708,0.0004973880586133479
709,0.0004991595663817506
710,0.0005009369137855824
711,0.0005027201182915346
712,0.0005045091974121262
713,0.0005063041687057982
714,0.000508105049777019
715,0.000509911858276377
716,0.0005117246119006811
717,0.0005135433283930609
718,0.0005153680255430643
719,0.0005171987211867589
720,0.0005190354332068268
721,0.0005208781795326687
722,0.0005227269781405026
723,0.0005245818470534624
724,0.0005264428043416961
725,0.0005283098681224704
726,0.0005301830565602682
727,0.0005320623878668897
728,0.0005339478803015488
729,0.0005358395521709819
730,0.0005377374218295423
731,0.0005396415076793006
732,0.0005415518281701509
733,0.0005434684017999081
734,0.0005453912471144107
735,0.0005473203827076191
736,0.0005492558272217224
737,0.0005511975993472367
738,0.0005531457178231079
739,0.0005551002014368126
740,0.0005570610690244608
741,0.0005590283394709022
742,0.0005610020317098189
743,0.0005629821647238388
744,0.0005649687575446317
745,0.0005669618292530156
746,0.0005689613989790546
747,0.0005709674859021673
748,0.0005729801092512294
749,0.0005749992883046752
750,0.0005770250423905991
751,0.0005790573908868648
752,0.000581096353221206
753,0.0005831419488713308
754,0.0005851941973650224
755,0.0005872531182802501
756,0.0005893187312452697
757,0.0005913910559387247
758,0.0005934701120897588
759,0.0005955559194781139
760,0.0005976484979342405
761,0.0005997478673393942
762,0.0006018540476257515
763,0.0006039670587765077
764,0.0006060869208259866
765,0.0006082136538597412
766,0.0006103472780146634
767,0.0006124878134790912
768,0.000614635280492911
769,0.0006167896993476623
770,0.0006189510903866504
771,0.0006211194740050498
772,0.0006232948706500046
773,0.0006254773008207469
774,0.0006276667850686944
775,0.0006298633439975621
776,0.0006320669982634641
777,0.0006342777685750281
778,0.0006364956756934984
779,0.0006387207404328442
780,0.000640952983659864
781,0.0006431924262942996
782,0.000645439089308942
783,0.000647692993729736
784,0.0006499541606358897
785,0.000652222611159987
786,0.0006544983664880923
787,0.0006567814478598556
788,0.0006590718765686305
789,0.0006613696739615754
790,0.0006636748614397672
791,0.0006659874604583023
792,0.0006683074925264189
793,0.0006706349792075947
794,0.0006729699421196635
795,0.0006753124029349192
796,0.0006776623833802311
797,0.000680019905237153
798,0.0006823849903420272
799,0.0006847576605861007
800,0.0006871379379156372
801,0.0006895258443320232
802,0.0006919214018918746
803,0.0006943246327071589
804,0.0006967355589452975
805,0.0006991542028292801
806,0.0007015805866377711
807,0.000704014732705228
808,0.0007064566634220079
809,0.0007089064012344831
810,0.0007113639686451439
811,0.0007138293882127221
812,0.0007163026825522973
813,0.0007187838743354024
814,0.0007212729862901516
815,0.0007237700412013366
816,0.0007262750619105514
817,0.000728788071316292
818,0.0007313090923740844
819,0.000733838148096585
820,0.0007363752615537013
821,0.0007389204558726967
822,0.0007414737542383149
823,0.0007440351798928826
824,0.0007466047561364329
825,0.0007491825063268067
826,0.0007517684538797784
827,0.000754362622269166
828,0.0007569650350269376
829,0.0007595757157433376
830,0.0007621946880669941
831,0.0007648219757050354
832,0.0007674576024231986
833,0.0007701015920459542
834,0.0007727539684566152
835,0.000775414755597454
836,0.0007780839774698104
837,0.0007807616581342176
838,0.000783447821710513
839,0.0007861424923779528
840,0.0007888456943753226
841,0.0007915574520010638
842,0.0007942777896133861
843,0.0007970067316303732
844,0.0007997443025301135
845,0.0008024905268508077
846,0.0008052454291908892
847,0.0008080090342091334
848,0.0008107813666247857
849,0.0008135624512176675
850,0.0008163523128283009
851,0.0008191509763580169
852,0.0008219584667690833
853,0.0008247748090848152
854,0.0008276000283896902
855,0.0008304341498294713
856,0.0008332771986113246
857,0.0008361292000039327
858,0.000838990179337612
859,0.0008418601620044367
860,0.0008447391734583534
861,0.0008476272392152984
862,0.0008505243848533131
863,0.000853430636012673
864,0.0008563460183959955
865,0.0008592705577683647
866,0.0008622042799574441
867,0.0008651472108536028
868,0.0008680993764100333
869,0.0008710608026428623
870,0.0008740315156312813
871,0.0008770115415176598
872,0.0008800009065076701
873,0.0008829996368703917
874,0.0008860077589384543
875,0.0008890252991081395
876,0.0008920522838395114
877,0.0008950887396565267
878,0.0008981346931471655
879,0.0009011901709635441
880,0.0009042551998220423
881,0.0009073298065034133
882,0.000910414017852916
883,0.0009135078607804338
884,0.0009166113622605836
885,0.000919724549332854
886,0.0009228474491017169
887,0.0009259800887367501
888,0.0009291224954727577
889,0.0009322746966098945
890,0.0009354367195137874
891,0.0009386085916156572
892,0.0009417903404124328
893,0.000944981993466888
894,0.0009481835784077509
895,0.0009513951229298352
896,0.0009546166547941508
897,0.0009578482018280404
898,0.0009610897919252965
899,0.0009643414530462741
900,0.0009676032132180325
901,0.0009708751005344431
902,0.0009741571431563212
903,0.00097744936931154
904,0.0009807518072951643
905,0.0009840644854695688
906,0.0009873874322645626
907,0.0009907206761775064
908,0.00099406424577345
909,0.0009974181696852469
910,0.0010007824766136725
911,0.0010041571953275632
912,0.0010075423546639314
913,0.0010109379835280912
914,0.001014344110893777
915,0.0010177607658032814
916,0.0010211879773675695
917,0.0010246257747664085
918,0.0010280741872484842
919,0.0010315332441315395
920,0.001035002974802488
921,0.001038483408717548
922,0.0010419745754023562
923,0.0010454765044521056
924,0.001048989225531667
925,0.0010525127683757068
926,0.0010560471627888244
927,0.0010595924386456704
928,0.0010631486258910806
929,0.0010667157545401849
930,0.0010702938546785557
931,0.0010738829564623201
932,0.0010774830901182904
933,0.0010810942859440847
934,0.0010847165743082642
935,0.0010883499856504542
936,0.0010919945504814707
937,0.0010956502993834413
938,0.0010993172630099479
939,0.0011029954720861406
940,0.0011066849574088641
941,0.0011103857498467966
942,0.0011140978803405664
943,0.0011178213799028878
944,0.0011215562796186753
945,0.0011253026106451884
946,0.0011290604042121454
947,0.0011328296916218675
948,0.0011366105042493807
949,0.0011404028735425705
950,0.0011442068310222983
951,0.001148022408282531
952,0.0011518496369904625
953,0.0011556885488866553
954,0.0011595391757851649
955,0.001163401549573657
956,0.0011672757022135535
957,0.001171161665740151
958,0.0011750594722627558
959,0.0011789691539648005
960,0.0011828907431039905
961,0.0011868242720124219
962,0.0011907697730967196
963,0.0011947272788381492
964,0.0011986968217927673
965,0.001202678434591547
966,0.0012066721499404888
967,0.001210678000620776
968,0.0012146960194888918
969,0.0012187262394767525
970,0.0012227686935918276
971,0.0012268234149172875
972,0.001230890436612122
973,0.0012349697919112764
974,0.001239061514125772
975,0.0012431656366428505
976,0.0012472821929260971
977,0.0012514112165155748
978,0.0012555527410279437
979,0.0012597068001566102
980,0.001263873427671848
981,0.0012680526574209254
982,0.0012722445233282445
983,0.0012764490593954712
984,0.0012806662997016645
985,0.0012848962784034008
986,0.0012891390297349245
987,0.0012933945880082584
988,0.0012976629876133546
989,0.0013019442630182066
990,0.0013062384487689967
991,0.0013105455794902275
992,0.0013148656898848434
993,0.0013191988147343663
994,0.0013235449888990372
995,0.0013279042473179413
996,0.001332276625009131
997,0.0013366621570697808
998,0.0013410608786763017
999,0.0013454728250844796
1000,0.001349898031629606
1001,0.0013543365337266148
1002,0.0013587883668702153
1003,0.0013632535666350228
1004,0.0013677321686756839
1005,0.0013722242087270274
1006,0.0013767297226041854
1007,0.001381248746202729
1008,0.0013857813154987948
1009,0.001390327466549236
1010,0.0013948872354917425
1011,0.0013994606585449704
1012,0.0014040477720086884
1013,0.0014086486122639043
1014,0.0014132632157730068
1015,0.0014178916190798793
1016,0.0014225338588100568
1017,0.0014271899716708505
1018,0.0014318599944514831
1019,0.0014365439640232115
1020,0.0014412419173394852
1021,0.0014459538914360624
1022,0.0014506799234311422
1023,0.0014554200505255141
1024,0.001460174310002682
1025,0.001464942739229007
1026,0.0014697253756538208
1027,0.0014745222568095919
1028,0.0014793334203120371
1029,0.0014841589038602691
1030,0.0014889987452369154
1031,0.0014938529823082768
1032,0.0014987216530244415
1033,0.001503604795419438
1034,0.0015085024476113474
1035,0.0015134146478024636
1036,0.0015183414342794168
1037,0.0015232828454132996
1038,0.0015282389196598258
1039,0.001533209695559443
1040,0.001538195211737487
1041,0.0015431955069042957
1042,0.0015482106198553684
1043,0.0015532405894714883
1044,0.0015582854547188606
1045,0.0015633452546492442
1046,0.0015684200284000964
1047,0.001573509815194707
1048,0.0015786146543423317
1049,0.0015837345852383214
1050,0.001588869647364272
1051,0.001594019880288159
1052,0.0015991853236644554
1053,0.001604366017234296
1054,0.001609562000825593
1055,0.0016147733143531844
1056,0.0016199999978189575
1057,0.0016252420913119973
1058,0.0016304996350087245
1059,0.0016357726691730245
1060,0.0016410612341563784
1061,0.00164636537039802
1062,0.001651685118425055
1063,0.00165702051885261
1064,0.0016623716123839534
1065,0.0016677384398106484
1066,0.001673121042012689
1067,0.0016785194599586188
1068,0.0016839337347056946
1069,0.0016893639074000051
1070,0.0016948100192766197
1071,0.0017002721116597074
1072,0.001705750225962695
1073,0.0017112444036883993
1074,0.001716754686429161
1075,0.0017222811158669683
1076,0.0017278237337736268
1077,0.0017333825820108751
1078,0.0017389577025305168
1079,0.0017445491373745778
1080,0.00175015692867543
1081,0.0017557811186559378
1082,0.0017614217496295815
1083,0.0017670788640006124
1084,0.0017727525042641836
1085,0.0017784427130064873
1086,0.001784149532904885
1087,0.0017898730067280625
1088,0.0017956131773361568
1089,0.0018013700876808962
1090,0.0018071437808057339
1091,0.0018129342998459961
1092,0.001818741688029015
1093,0.001824565988674259
1094,0.0018304072451934884
1095,0.0018362655010908803
1096,0.001842140799963171
1097,0.001848033185499789
1098,0.0018539427014830061
1099,0.0018598693917880622
1100,0.0018658133003833178
1101,0.0018717744713303678
1102,0.0018777529487842132
1103,0.0018837487769933735
1104,0.0018897620003000435
1105,0.00189579266314021
1106,0.001901840810043811
1107,0.0019079064856348728
1108,0.0019139897346316232
1109,0.0019200906018466705
1110,0.00192620913218711
1111,0.0019323453706546789
1112,0.0019384993623458812
1113,0.0019446711524521453
1114,0.001950860786259949
1115,0.001957068309150968
1116,0.001963293766602188
1117,0.0019695372041860916
1118,0.0019757986675707525
1119,0.0019820782025200033
1120,0.0019883758548935463
1121,0.001994691670647124
1122,0.002001025695832642
1123,0.002007377976598299
1124,0.0020137485591887436
1125,0.0020201374899452068
1126,0.002026544815305637
1127,0.002032970581804836
1128,0.002039414836074612
1129,0.002045877624843909
1130,0.0020523589949389466
1131,0.0020588589932833516
1132,0.0020653776668983163
1133,0.0020719150629027274
1134,0.002078471228513287
